MESSAGE V.3,GEA_Mix_2C_AdvTrans_PartialDelay2020,0,Higher 2C,Higher 2C,in range,GEA_Mix_base
MESSAGE V.3,GEA_Mix_base,0,Above 2C,Above 2C,in range,
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_1.5C-2100,0,1.5C low overshoot,Lower 1.5C low overshoot,in range,ADVANCE_NoPolicy
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_Med2C,0,Higher 2C,Higher 2C,in range,ADVANCE_NoPolicy
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_WB2C,0,Lower 2C,Lower 2C,in range,ADVANCE_NoPolicy
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Med2C,0,Higher 2C,Higher 2C,in range,ADVANCE_NoPolicy
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Price1.5C,0,1.5C high overshoot,Higher 1.5C high overshoot,in range,ADVANCE_NoPolicy
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_WB2C,0,Lower 2C,Lower 2C,in range,ADVANCE_NoPolicy
MESSAGE-GLOBIOM 1.0,ADVANCE_INDC,0,Above 2C,Above 2C,in range,ADVANCE_NoPolicy
MESSAGE-GLOBIOM 1.0,ADVANCE_NoPolicy,0,Above 2C,Above 2C,in range,
MESSAGE-GLOBIOM 1.0,ADVANCE_Reference,0,Above 2C,Above 2C,in range,ADVANCE_NoPolicy
MESSAGE-GLOBIOM 1.0,EMF33_1.5C_cost100,0,1.5C low overshoot,Lower 1.5C low overshoot,in range,EMF33_Baseline
MESSAGE-GLOBIOM 1.0,EMF33_1.5C_full,0,1.5C low overshoot,Lower 1.5C low overshoot,in range,EMF33_Baseline
MESSAGE-GLOBIOM 1.0,EMF33_Baseline,0,Above 2C,Above 2C,in range,
MESSAGE-GLOBIOM 1.0,EMF33_Med2C_cost100,0,Higher 2C,Higher 2C,in range,EMF33_Baseline
MESSAGE-GLOBIOM 1.0,EMF33_Med2C_full,0,Higher 2C,Higher 2C,in range,EMF33_Baseline
MESSAGE-GLOBIOM 1.0,EMF33_Med2C_limbio,0,Higher 2C,Higher 2C,in range,EMF33_Baseline
MESSAGE-GLOBIOM 1.0,EMF33_Med2C_nobeccs,0,Lower 2C,Lower 2C,in range,EMF33_Baseline
MESSAGE-GLOBIOM 1.0,EMF33_Med2C_nofuel,0,Higher 2C,Higher 2C,in range,EMF33_Baseline
MESSAGE-GLOBIOM 1.0,EMF33_Med2C_none,0,Lower 2C,Lower 2C,in range,EMF33_Baseline
MESSAGE-GLOBIOM 1.0,EMF33_WB2C_cost100,0,1.5C high overshoot,Higher 1.5C high overshoot,in range,EMF33_Baseline
MESSAGE-GLOBIOM 1.0,EMF33_WB2C_full,0,1.5C high overshoot,Higher 1.5C high overshoot,in range,EMF33_Baseline
MESSAGE-GLOBIOM 1.0,EMF33_WB2C_limbio,0,1.5C high overshoot,Higher 1.5C high overshoot,in range,EMF33_Baseline
MESSAGE-GLOBIOM 1.0,EMF33_WB2C_nofuel,0,1.5C high overshoot,Higher 1.5C high overshoot,in range,EMF33_Baseline
MESSAGE-GLOBIOM 1.0,EMF33_tax_hi_full,0,Lower 2C,Lower 2C,in range,EMF33_Baseline
MESSAGE-GLOBIOM 1.0,EMF33_tax_hi_none,0,Higher 2C,Higher 2C,in range,EMF33_Baseline
MESSAGE-GLOBIOM 1.0,EMF33_tax_lo_full,0,Above 2C,Above 2C,in range,EMF33_Baseline
MESSAGE-GLOBIOM 1.0,EMF33_tax_lo_none,0,Above 2C,Above 2C,in range,EMF33_Baseline
MESSAGE-GLOBIOM 1.0,SSP1-19,0,1.5C low overshoot,Lower 1.5C low overshoot,in range,SSP1-Baseline
MESSAGE-GLOBIOM 1.0,SSP1-26,0,Higher 2C,Higher 2C,in range,SSP1-Baseline
MESSAGE-GLOBIOM 1.0,SSP1-34,0,Above 2C,Above 2C,in range,SSP1-Baseline
MESSAGE-GLOBIOM 1.0,SSP1-45,0,Above 2C,Above 2C,in range,SSP1-Baseline
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,0,Above 2C,Above 2C,in range,
MESSAGE-GLOBIOM 1.0,SSP2-19,0,1.5C low overshoot,Lower 1.5C low overshoot,in range,SSP2-Baseline
MESSAGE-GLOBIOM 1.0,SSP2-26,0,Higher 2C,Higher 2C,in range,SSP2-Baseline
MESSAGE-GLOBIOM 1.0,SSP2-34,0,Above 2C,Above 2C,in range,SSP2-Baseline
MESSAGE-GLOBIOM 1.0,SSP2-45,0,Above 2C,Above 2C,in range,SSP2-Baseline
MESSAGE-GLOBIOM 1.0,SSP2-60,0,Above 2C,Above 2C,in range,SSP2-Baseline
MESSAGE-GLOBIOM 1.0,SSP2-Baseline,0,Above 2C,Above 2C,in range,
MESSAGE-GLOBIOM 1.0,SSP3-34,0,Above 2C,Above 2C,in range,SSP3-Baseline
MESSAGE-GLOBIOM 1.0,SSP3-45,0,Above 2C,Above 2C,in range,SSP3-Baseline
MESSAGE-GLOBIOM 1.0,SSP3-60,0,Above 2C,Above 2C,in range,SSP3-Baseline
MESSAGE-GLOBIOM 1.0,SSP3-Baseline,0,Above 2C,Above 2C,in range,
MESSAGEix-GLOBIOM 1.0,CD-LINKS_INDCi,0,Above 2C,Above 2C,in range,CD-LINKS_NoPolicy
MESSAGEix-GLOBIOM 1.0,CD-LINKS_NPi,0,Above 2C,Above 2C,in range,CD-LINKS_NoPolicy
MESSAGEix-GLOBIOM 1.0,CD-LINKS_NPi2020_1000,0,Lower 2C,Lower 2C,in range,CD-LINKS_NoPolicy
MESSAGEix-GLOBIOM 1.0,CD-LINKS_NPi2020_1600,0,Higher 2C,Higher 2C,in range,CD-LINKS_NoPolicy
MESSAGEix-GLOBIOM 1.0,CD-LINKS_NPi2020_400,0,1.5C high overshoot,Lower 1.5C high overshoot,in range,CD-LINKS_NoPolicy
MESSAGEix-GLOBIOM 1.0,CD-LINKS_NoPolicy,0,Above 2C,Above 2C,in range,
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand,0,1.5C low overshoot,Higher 1.5C low overshoot,in range,
POLES ADVANCE,ADVANCE_2020_1.5C-2100,0,1.5C low overshoot,Lower 1.5C low overshoot,in range,ADVANCE_NoPolicy
POLES ADVANCE,ADVANCE_2020_Med2C,0,Lower 2C,Lower 2C,in range,ADVANCE_NoPolicy
POLES ADVANCE,ADVANCE_2020_WB2C,0,1.5C high overshoot,Higher 1.5C high overshoot,in range,ADVANCE_NoPolicy
POLES ADVANCE,ADVANCE_2030_1.5C-2100,0,1.5C high overshoot,Lower 1.5C high overshoot,in range,ADVANCE_NoPolicy
POLES ADVANCE,ADVANCE_2030_Med2C,0,Lower 2C,Lower 2C,in range,ADVANCE_NoPolicy
POLES ADVANCE,ADVANCE_2030_Price1.5C,0,1.5C high overshoot,Lower 1.5C high overshoot,in range,ADVANCE_NoPolicy
POLES ADVANCE,ADVANCE_2030_WB2C,0,1.5C high overshoot,Higher 1.5C high overshoot,in range,ADVANCE_NoPolicy
POLES ADVANCE,ADVANCE_INDC,0,Above 2C,Above 2C,in range,ADVANCE_NoPolicy
POLES ADVANCE,ADVANCE_NoPolicy,0,Above 2C,Above 2C,in range,
