GCAM 4.2,SSP1-19,World,Emissions|CO2,Mt CO2/yr,,,,,,31887.31467,,,,,35775.48811,,,,,,,,,,37684.32868,,,,,,,,,,19308.12351,,,,,,,,,,10579.882,,,,,,,,,,3262.708705,,,,,,,,,,-633.5988323,,,,,,,,,,-4335.446843,,,,,,,,,,-8420.989592,,,,,,,,,,-12963.82416,,,,,,,,,,-17674.16662
GCAM 4.2,SSP2-19,World,Emissions|CO2,Mt CO2/yr,,,,,,31887.31386,,,,,35775.47108,,,,,,,,,,41337.61975,,,,,,,,,,36001.98326,,,,,,,,,,9535.763441,,,,,,,,,,-7452.18824,,,,,,,,,,-13187.10828,,,,,,,,,,-14127.61544,,,,,,,,,,-18177.96885,,,,,,,,,,-23522.44607,,,,,,,,,,-31683.69888
GCAM 4.2,SSP5-19,World,Emissions|CO2,Mt CO2/yr,,,,,,31887.31537,,,,,35775.47632,,,,,,,,,,41975.99079,,,,,,,,,,35675.42736,,,,,,,,,,4907.91856,,,,,,,,,,-8996.20726,,,,,,,,,,-9657.794614,,,,,,,,,,-9489.150381,,,,,,,,,,-12164.53507,,,,,,,,,,-18180.57947,,,,,,,,,,-26395.10735
IEA Energy Technology Perspective Model 2017,B2DS,World,Emissions|CO2,Mt CO2/yr,,,,,,,,,,,,,,,,,,,,,32302.87567,,,,,27139.99125,,,,,22078.24826,,,,,17095.04339,,,,,12283.97499,,,,,8062.323508,,,,,4742.240315,,,,,1809.066212,,,,,-22.33037369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IEA World Energy Model 2017,Faster Transition Scenario,World,Emissions|CO2,Mt CO2/yr,,,,,,31825.5906,,,,,35536.99072,,,,,37268.21279,,,,,35128.48356,,,,,30441.07454,,,,,24744.58534,,,,,19161.3184,,,,,14722.31611,,,,,11923.50867,,,,,9765.37226,,,,,,,,,,4866.286311,,,,,,,,,,49.70536706,,,,,,,,,,-1097.44362,,,,,,,,,,-1278.226615,,,,,,,,,,-1386.937734
IMAGE 3.0.1,ADVANCE_2020_1.5C-2100,World,Emissions|CO2,Mt CO2/yr,,,,,,33169.33269,,,,,35549.21062,,,,,37203.76172,,,,,38439.82943,,,,,29916.30111,,,,,25273.2985,,,,,17271.98014,,,,,8110.941488,,,,,2016.724182,,,,,-1286.622009,,,,,-5092.321452,,,,,-7549.40975,,,,,-9484.049968,,,,,-10157.14738,,,,,-10105.09522,,,,,-10019.79777,,,,,-9758.422446,,,,,-9734.669679,,,,,-9410.804363,,,,,-9816.3667
IMAGE 3.0.1,CD-LINKS_NPi2020_400,World,Emissions|CO2,Mt CO2/yr,,,,,,33098.41276,,,,,35234.37142,,,,,37630.74219,,,,,38346.40463,,,,,28930.28646,,,,,24564.95866,,,,,17328.52702,,,,,7860.049643,,,,,2355.052287,,,,,127.7481359,,,,,,,,,,-6989.884115,,,,,,,,,,-9254.937908,,,,,,,,,,-10007.7522,,,,,,,,,,-9765.250001,,,,,,,,,,-10419.6766
IMAGE 3.0.1,IMA15-AGInt,World,Emissions|CO2,Mt CO2/yr,,,,,,33224.43653,,,,,35767.09082,,,,,38443.64291,,,,,35626.50424,,,,,28449.28174,,,,,22603.42627,,,,,15003.20418,,,,,10047.28613,,,,,4009.91805,,,,,-1112.730611,,,,,,,,,,-5275.622111,,,,,,,,,,-9482.836101,,,,,,,,,,-9359.558757,,,,,,,,,,-7605.077556,,,,,,,,,,-9759.541423
IMAGE 3.0.1,IMA15-Def,World,Emissions|CO2,Mt CO2/yr,,,,,,33242.7627,,,,,35766.0739,,,,,38465.42448,,,,,35469.18848,,,,,29815.39079,,,,,22059.96468,,,,,10742.66642,,,,,4571.05009,,,,,2832.620178,,,,,-1988.105876,,,,,,,,,,-8144.671062,,,,,,,,,,-10885.68075,,,,,,,,,,-10413.71468,,,,,,,,,,-10129.36808,,,,,,,,,,-11206.8077
IMAGE 3.0.1,IMA15-Eff,World,Emissions|CO2,Mt CO2/yr,,,,,,33243.81185,,,,,35766.7041,,,,,38049.18262,,,,,34553.03028,,,,,28810.5612,,,,,21505.51742,,,,,10886.70752,,,,,3618.111308,,,,,2697.442058,,,,,-719.071457,,,,,,,,,,-7530.446208,,,,,,,,,,-10274.07699,,,,,,,,,,-9494.506593,,,,,,,,,,-9411.787273,,,,,,,,,,-10601.71908
IMAGE 3.0.1,IMA15-LiStCh,World,Emissions|CO2,Mt CO2/yr,,,,,,33257.85905,,,,,35810.0918,,,,,38342.77377,,,,,34110.36621,,,,,28112.42464,,,,,20992.19841,,,,,12744.01294,,,,,7809.321453,,,,,3439.319682,,,,,-1278.558991,,,,,,,,,,-5434.157553,,,,,,,,,,-8083.635743,,,,,,,,,,-8088.175212,,,,,,,,,,-7243.811524,,,,,,,,,,-7426.928671
IMAGE 3.0.1,IMA15-LoNCO2,World,Emissions|CO2,Mt CO2/yr,,,,,,33238.6377,,,,,35771.83529,,,,,38459.96029,,,,,35428.47559,,,,,29872.43897,,,,,24017.9432,,,,,16906.89079,,,,,12479.48926,,,,,6413.286011,,,,,902.6211447,,,,,,,,,,-3055.757569,,,,,,,,,,-5130.399821,,,,,,,,,,-5869.401897,,,,,,,,,,-5740.742269,,,,,,,,,,-4812.899699
IMAGE 3.0.1,IMA15-Pop,World,Emissions|CO2,Mt CO2/yr,,,,,,33238.6377,,,,,35771.83529,,,,,38431.54362,,,,,35234.79395,,,,,29446.73145,,,,,23523.95117,,,,,16265.32617,,,,,9384.921062,,,,,3117.145589,,,,,-519.2066244,,,,,,,,,,-6350.728882,,,,,,,,,,-10491.86231,,,,,,,,,,-10640.48674,,,,,,,,,,-10149.86149,,,,,,,,,,-13027.96745
IMAGE 3.0.1,IMA15-RenElec,World,Emissions|CO2,Mt CO2/yr,,,,,,33238.38347,,,,,35797.50554,,,,,38167.32162,,,,,34632.69434,,,,,28435.02507,,,,,21517.5612,,,,,14625.44979,,,,,6774.723918,,,,,1398.425242,,,,,-464.8742905,,,,,,,,,,-6518.17452,,,,,,,,,,-10582.12443,,,,,,,,,,-11074.79248,,,,,,,,,,-11314.39429,,,,,,,,,,-12033.88631
IMAGE 3.0.1,IMA15-TOT,World,Emissions|CO2,Mt CO2/yr,,,,,,33242.43327,,,,,35828.36426,,,,,37644.38477,,,,,34189.11361,,,,,26701.22347,,,,,18303.79769,,,,,10051.01904,,,,,4910.11023,,,,,670.9622346,,,,,-2269.945069,,,,,,,,,,-3294.236369,,,,,,,,,,-3634.123434,,,,,,,,,,-2094.041301,,,,,,,,,,-157.8552424,,,,,,,,,,1516.974121
IMAGE 3.0.1,SSP1-19,World,Emissions|CO2,Mt CO2/yr,,,,,,33166.07422,,,,,35488.82878,,,,,,,,,,33208.79948,,,,,,,,,,17967.96826,,,,,,,,,,6413.946208,,,,,,,,,,968.036255,,,,,,,,,,-1649.998545,,,,,,,,,,-4136.923829,,,,,,,,,,-7370.205445,,,,,,,,,,-10567.70752,,,,,,,,,,-14340.42464
MERGE-ETL 6.0,DAC15_50,World,Emissions|CO2,Mt CO2/yr,38587,,,,,40695.8,,,,,41734.3,,,,,,,,,,39452,,,,,,,,,,27099,,,,,,,,,,18909.7,,,,,,,,,,8268,,,,,,,,,,872.5,,,,,,,,,,-6253.1,,,,,,,,,,-14632.2,,,,,,,,,,-27047,,,,,,,,,,-42663.8
